"id";"c_square";"x";"y";"AREA";"depth";"strata";"year";"month";"yday";"ctime";"swept";"pred"
19302;"1401:216:394:2";16.475;41.925;18;101.55;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.89760296075907
19303;"1401:216:384:4";16.475;41.875;18;92.05;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.77220560137354
19304;"1401:216:384:2";16.475;41.825;18;84.9;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.59605680512448
19305;"1401:216:374:4";16.475;41.775;18;80.95;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.39922020906341
19306;"1401:216:374:2";16.475;41.725;18;78.45;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.31524323739411
19307;"1401:216:364:4";16.475;41.675;18;76;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.53480021407681
19308;"1401:216:364:2";16.475;41.625;18;71.4;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.67176180480517
19309;"1401:216:354:4";16.475;41.575;18;69.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.24842694401415
19310;"1401:216:354:2";16.475;41.525;18;66.7;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.776766799523893
19311;"1401:216:144:4";16.475;41.475;18;63.05;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.508280527042238
19312;"1401:216:144:2";16.475;41.425;18;57.8;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.373440867834189
19313;"1401:216:134:4";16.475;41.375;18;49.35;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.295571485647692
19314;"1401:216:134:2";16.475;41.325;18;34.15;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.258852251351753
19315;"1401:216:124:4";16.475;41.275;18;17.2;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;0.248221249777203
19514;"1401:226:215:1";16.525;42.125;18;141.39999;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.68725634096508
19515;"1401:226:205:3";16.525;42.075;18;134.89999;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.69563564357984
19516;"1401:226:205:1";16.525;42.025;18;127.4;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.69861804372727
19517;"1401:216:495:3";16.525;41.975;18;117.15;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.68516800347386
19518;"1401:216:495:1";16.525;41.925;18;107.25;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.63972242597065
19519;"1401:216:485:3";16.525;41.875;18;100.4;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.54466686973979
19520;"1401:216:485:1";16.525;41.825;18;93.3;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.39061759199256
19521;"1401:216:475:3";16.525;41.775;18;90.65;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.19151574874334
19522;"1401:216:475:1";16.525;41.725;18;87.7;"0_200";2013;7;0.498630136986301;2013.49863013699;0.05196;1.05436028409404
