"id";"c_square";"x";"y";"gsa";"depth";"strata";"year";"pred"
31424;"1401:209:362:2";19.275;40.625;18;40.43;"0_200";2017;19937.9738676883
31425;"1401:209:352:4";19.275;40.575;18;51.57;"0_200";2017;18230.5103877635
31426;"1401:209:352:2";19.275;40.525;18;49.23;"0_200";2017;14542.4809416861
31427;"1401:209:142:4";19.275;40.475;18;72.87;"0_200";2017;9775.47311915352
31428;"1401:209:142:2";19.275;40.425;18;116.65;"0_200";2017;3929.48692017361
31429;"1401:209:132:4";19.275;40.375;18;123.95;"0_200";2017;1288.18733264962
31616;"1401:219:383:1";19.325;41.825;18;35.25;"0_200";2017;5072.58601952011
31617;"1401:219:373:3";19.325;41.775;18;53.24;"0_200";2017;4233.36379082473
31618;"1401:219:373:1";19.325;41.725;18;61.49;"0_200";2017;2554.91933343635
31619;"1401:219:363:3";19.325;41.675;18;62.01;"0_200";2017;2095.18383371985
31620;"1401:219:363:1";19.325;41.625;18;60.7;"0_200";2017;2854.15729167153
31621;"1401:219:353:3";19.325;41.575;18;57.84;"0_200";2017;3331.86269122663
31622;"1401:219:353:1";19.325;41.525;18;58.54;"0_200";2017;3528.30003238613
31623;"1401:219:143:3";19.325;41.475;18;52.84;"0_200";2017;3640.66231186158
31624;"1401:219:143:1";19.325;41.425;18;53.95;"0_200";2017;3668.94952965336
31625;"1401:219:133:3";19.325;41.375;18;63.18;"0_200";2017;5253.92784066613
31626;"1401:219:133:1";19.325;41.325;18;76.14;"0_200";2017;5299.20512576332
31627;"1401:219:123:3";19.325;41.275;18;78.36;"0_200";2017;5641.4172819807
31628;"1401:219:123:1";19.325;41.225;18;76.36;"0_200";2017;6280.56430931673
31629;"1401:219:113:3";19.325;41.175;18;75;"0_200";2017;6116.80530473861
31630;"1401:219:113:1";19.325;41.125;18;71.74;"0_200";2017;5150.14026825072
31631;"1401:219:103:3";19.325;41.075;18;71.99;"0_200";2017;5033.91519593671
31632;"1401:219:103:1";19.325;41.025;18;64.27;"0_200";2017;5768.13008779182
31633;"1401:209:393:3";19.325;40.975;18;61.94;"0_200";2017;6141.34041398716
31634;"1401:209:393:1";19.325;40.925;18;57.09;"0_200";2017;6153.54617452508
31635;"1401:209:383:3";19.325;40.875;18;44.88;"0_200";2017;4671.24520821297
31636;"1401:209:383:1";19.325;40.825;18;19.06;"0_200";2017;7684.0618333826
31637;"1401:209:373:3";19.325;40.775;18;12.54;"0_200";2017;15002.4758821386
31638;"1401:209:373:1";19.325;40.725;18;10.49;"0_200";2017;20771.7973328354
31639;"1401:209:363:3";19.325;40.675;18;2.43;"0_200";2017;25867.8017167831
31640;"1401:209:363:1";19.325;40.625;18;3.79;"0_200";2017;26213.7142275724
31641;"1401:209:353:3";19.325;40.575;18;11.25;"0_200";2017;43714.1341017683
31642;"1401:209:353:1";19.325;40.525;18;18.65;"0_200";2017;40104.9571242524
31643;"1401:209:143:3";19.325;40.475;18;24.2;"0_200";2017;29269.856933148
31645;"1401:209:133:3";19.325;40.375;18;49.04;"0_200";2017;2178.32182623885
31646;"1401:209:133:1";19.325;40.325;18;126.15;"0_200";2017;2178.32182623885
31832;"1401:219:383:2";19.375;41.825;18;23.05;"0_200";2017;10669.7859945752
31833;"1401:219:373:4";19.375;41.775;18;28.9;"0_200";2017;8667.73395890751
31834;"1401:219:373:2";19.375;41.725;18;49.43;"0_200";2017;4663.62988757788
31835;"1401:219:363:4";19.375;41.675;18;47.73;"0_200";2017;4000.85181992205
31836;"1401:219:363:2";19.375;41.625;18;44.14;"0_200";2017;6679.39975592977
31837;"1401:219:353:4";19.375;41.575;18;42.19;"0_200";2017;8337.36509842883
31838;"1401:219:353:2";19.375;41.525;18;33.2;"0_200";2017;8974.7478474228
31839;"1401:219:143:4";19.375;41.475;18;21.83;"0_200";2017;9298.15378587627
31840;"1401:219:143:2";19.375;41.425;18;16.27;"0_200";2017;9307.58291379057
31841;"1401:219:133:4";19.375;41.375;18;24.15;"0_200";2017;13964.4591633874
31842;"1401:219:133:2";19.375;41.325;18;35.4;"0_200";2017;13979.5516802951
31843;"1401:219:123:4";19.375;41.275;18;44.9;"0_200";2017;14761.1068178235
31844;"1401:219:123:2";19.375;41.225;18;46.6;"0_200";2017;16309.1245759688
31845;"1401:219:113:4";19.375;41.175;18;45.85;"0_200";2017;15403.2029921579
31846;"1401:219:113:2";19.375;41.125;18;47.84;"0_200";2017;12043.3420664043
31847;"1401:219:103:4";19.375;41.075;18;47.66;"0_200";2017;11309.9905491306
31848;"1401:219:103:2";19.375;41.025;18;38.63;"0_200";2017;13203.1484403221
31849;"1401:209:393:4";19.375;40.975;18;25.93;"0_200";2017;14151.7616912722
31850;"1401:209:393:2";19.375;40.925;18;10.03;"0_200";2017;14155.8303019872
31851;"1401:209:383:4";19.375;40.875;18;7.12;"0_200";2017;5675.51447074403
31858;"1401:209:353:2";19.375;40.525;18;6.74;"0_200";2017;81747.9567929092
31859;"1401:209:143:4";19.375;40.475;18;12.62;"0_200";2017;61849.4694456703
31860;"1401:209:143:2";19.375;40.425;18;45.55;"0_200";2017;23255.5608017743
32048;"1401:219:384:1";19.425;41.825;18;31.36;"0_200";2017;12247.5677753016
32049;"1401:219:374:3";19.425;41.775;18;28.76;"0_200";2017;10393.893388693
32050;"1401:219:374:1";19.425;41.725;18;35.78;"0_200";2017;6686.54461548126
32051;"1401:219:364:3";19.425;41.675;18;38.08;"0_200";2017;6530.06681116623
32052;"1401:219:364:1";19.425;41.625;18;31.19;"0_200";2017;9924.4599757369
32053;"1401:219:354:3";19.425;41.575;18;13.05;"0_200";2017;11943.354024064
32054;"1401:219:354:1";19.425;41.525;18;19.62;"0_200";2017;12586.7489561522
32055;"1401:219:144:3";19.425;41.475;18;11.45;"0_200";2017;12126.9244158367
32059;"1401:219:124:3";19.425;41.275;18;12.76;"0_200";2017;19571.2966499836
32060;"1401:219:124:1";19.425;41.225;18;13.87;"0_200";2017;21073.1438973223
32061;"1401:219:114:3";19.425;41.175;18;11.86;"0_200";2017;19476.8890330624
32062;"1401:219:114:1";19.425;41.125;18;13.48;"0_200";2017;16059.5269585002
32063;"1401:219:104:3";19.425;41.075;18;4.91;"0_200";2017;14757.1324318267
32064;"1401:219:104:1";19.425;41.025;18;7.21;"0_200";2017;16611.6137392758
32065;"1401:209:394:3";19.425;40.975;18;7.68;"0_200";2017;18157.0075757551
32075;"1401:209:144:3";19.425;40.475;18;42.8;"0_200";2017;72031.9175976414
32076;"1401:209:144:1";19.425;40.425;18;49.8;"0_200";2017;35386.4788985696
32077;"1401:209:134:3";19.425;40.375;18;54.25;"0_200";2017;4848.75664000536
32264;"1401:219:384:2";19.475;41.825;18;36.95;"0_200";2017;9805.86061934324
32265;"1401:219:374:4";19.475;41.775;18;41.09;"0_200";2017;9411.79441527087
32266;"1401:219:374:2";19.475;41.725;18;33.43;"0_200";2017;8623.66200712723
32267;"1401:219:364:4";19.475;41.675;18;38.07;"0_200";2017;9682.8397819721
32268;"1401:219:364:2";19.475;41.625;18;31.91;"0_200";2017;12589.3277397994
32270;"1401:219:354:2";19.475;41.525;18;22.88;"0_200";2017;14364.2710720404
32275;"1401:219:124:4";19.475;41.275;18;6.97;"0_200";2017;20071.9109306272
32276;"1401:219:124:2";19.475;41.225;18;6.82;"0_200";2017;20572.5296166761
32292;"1401:209:144:2";19.475;40.425;18;38.05;"0_200";2017;47601.5893006703
32480;"1401:219:485:1";19.525;41.825;18;76.95;"0_200";2017;7364.15346338509
32481;"1401:219:475:3";19.525;41.775;18;38.45;"0_200";2017;8429.69544184876
32482;"1401:219:475:1";19.525;41.725;18;32.4;"0_200";2017;10560.7793987731
32483;"1401:219:465:3";19.525;41.675;18;28.63;"0_200";2017;12835.6127527778
32484;"1401:219:465:1";19.525;41.625;18;21.25;"0_200";2017;15254.1955038617
32485;"1401:219:455:3";19.525;41.575;18;7.18;"0_200";2017;16356.2556489105
15845;"1401:215:496:4";15.675;41.975;18;17.95;"0_200";2018;25092.0533197201
15846;"1401:215:496:2";15.675;41.925;18;4.9;"0_200";2018;25092.0533197201
16061;"1401:215:497:3";15.725;41.975;18;17.35;"0_200";2018;28231.4834469124
16062;"1401:215:497:1";15.725;41.925;18;8.6;"0_200";2018;28231.4834469124
16277;"1401:215:497:4";15.775;41.975;18;17.2;"0_200";2018;31370.9135741048
16278;"1401:215:497:2";15.775;41.925;18;6.5;"0_200";2018;31370.9135741048
16493;"1401:215:498:3";15.825;41.975;18;17.5;"0_200";2018;35447.1396299495
16494;"1401:215:498:1";15.825;41.925;18;2.7;"0_200";2018;35447.1396299495
16708;"1401:225:208:2";15.875;42.025;18;45.65;"0_200";2018;40460.1781022
16709;"1401:215:498:4";15.875;41.975;18;17.95;"0_200";2018;40460.1781022
16924;"1401:225:209:1";15.925;42.025;18;54.95;"0_200";2018;44790.7312513008
16925;"1401:215:499:3";15.925;41.975;18;17.95;"0_200";2018;44790.7312513008
16933;"1401:215:459:3";15.925;41.575;18;9;"0_200";2018;167684.726773041
16934;"1401:215:459:1";15.925;41.525;18;5.3;"0_200";2018;166746.05771202
17140;"1401:225:209:2";15.975;42.025;18;58.6;"0_200";2018;48438.7870654047
17141;"1401:215:499:4";15.975;41.975;18;17.95;"0_200";2018;48438.7870654047
17148;"1401:215:469:2";15.975;41.625;18;10;"0_200";2018;124159.339929187
17149;"1401:215:459:4";15.975;41.575;18;12.55;"0_200";2018;122751.328077293
17150;"1401:215:459:2";15.975;41.525;18;11.35;"0_200";2018;119935.304373509
17151;"1401:215:249:4";15.975;41.475;18;10.9;"0_200";2018;94652.3670941854
17356;"1401:226:100:1";16.025;42.025;18;64.35;"0_200";2018;44330.7144131105
17357;"1401:216:390:3";16.025;41.975;18;19.55;"0_200";2018;44330.7144131105
17364;"1401:216:360:1";16.025;41.625;18;11.3;"0_200";2018;96356.8723155469
17365;"1401:216:350:3";16.025;41.575;18;14.2;"0_200";2018;91766.8309754488
17366;"1401:216:350:1";16.025;41.525;18;15.05;"0_200";2018;87495.9848400739
17367;"1401:216:140:3";16.025;41.475;18;13.45;"0_200";2018;85360.5617723911
17572;"1401:226:100:2";16.075;42.025;18;66.85;"0_200";2018;32466.3767853591
17573;"1401:216:390:4";16.075;41.975;18;21.35;"0_200";2018;32466.3767853591
17579;"1401:216:360:4";16.075;41.675;18;10.45;"0_200";2018;99474.7394865899
17580;"1401:216:360:2";16.075;41.625;18;13.05;"0_200";2018;84746.9434487989
17581;"1401:216:350:4";16.075;41.575;18;14.5;"0_200";2018;74731.4809703308
17582;"1401:216:350:2";16.075;41.525;18;15.6;"0_200";2018;69428.3520511687
17583;"1401:216:140:4";16.075;41.475;18;14.45;"0_200";2018;66776.7875915933
17584;"1401:216:140:2";16.075;41.425;18;9.4;"0_200";2018;66776.7875915933
17788;"1401:226:101:1";16.125;42.025;18;65.5;"0_200";2018;22321.4741851817
17789;"1401:216:391:3";16.125;41.975;18;23.25;"0_200";2018;25813.2247249154
17790;"1401:216:391:1";16.125;41.925;18;7.3;"0_200";2018;32796.7258043781
17794;"1401:216:371:1";16.125;41.725;18;9.35;"0_200";2018;101661.384843712
17795;"1401:216:361:3";16.125;41.675;18;12.1;"0_200";2018;91514.1114700438
17796;"1401:216:361:1";16.125;41.625;18;14.15;"0_200";2018;71956.9485033246
17797;"1401:216:351:3";16.125;41.575;18;15.1;"0_200";2018;59397.9049293644
17798;"1401:216:351:1";16.125;41.525;18;16.4;"0_200";2018;53836.9807481386
17799;"1401:216:141:3";16.125;41.475;18;16.2;"0_200";2018;53360.1035488884
17800;"1401:216:141:1";16.125;41.425;18;12.55;"0_200";2018;57967.2733315934
18003;"1401:226:101:4";16.175;42.075;18;106.2;"0_200";2018;13896.0368748997
18004;"1401:226:101:2";16.175;42.025;18;56.8;"0_200";2018;13896.0368748997
18005;"1401:216:391:4";16.175;41.975;18;33.75;"0_200";2018;24371.349949449
18006;"1401:216:391:2";16.175;41.925;18;17.8;"0_200";2018;45321.9760985327
18010;"1401:216:371:2";16.175;41.725;18;12.55;"0_200";2018;88188.8231512808
18011;"1401:216:361:4";16.175;41.675;18;13.25;"0_200";2018;77384.1162308285
18012;"1401:216:361:2";16.175;41.625;18;14.75;"0_200";2018;57986.8667097789
18013;"1401:216:351:4";16.175;41.575;18;16.95;"0_200";2018;45766.1328040338
18014;"1401:216:351:2";16.175;41.525;18;18.4;"0_200";2018;40721.9145135678
18015;"1401:216:141:4";16.175;41.475;18;19.5;"0_200";2018;45110.6005858598
18016;"1401:216:141:2";16.175;41.425;18;17.05;"0_200";2018;58932.1910208734
18017;"1401:216:131:4";16.175;41.375;18;8.65;"0_200";2018;68629.074763437
18219;"1401:226:102:3";16.225;42.075;18;109.3;"0_200";2018;8083.57515409919
18220;"1401:226:102:1";16.225;42.025;18;55;"0_200";2018;8083.57515409919
18221;"1401:216:392:3";16.225;41.975;18;47.55;"0_200";2018;18564.7425444381
18222;"1401:216:392:1";16.225;41.925;18;24.5;"0_200";2018;39527.077325101
18223;"1401:216:382:3";16.225;41.875;18;17.25;"0_200";2018;54366.2306823064
18224;"1401:216:382:1";16.225;41.825;18;14.45;"0_200";2018;63082.2026160711
18225;"1401:216:372:3";16.225;41.775;18;14.7;"0_200";2018;66451.5883964603
18226;"1401:216:372:1";16.225;41.725;18;15.35;"0_200";2018;64474.3880234869
18227;"1401:216:362:3";16.225;41.675;18;16.05;"0_200";2018;55934.202145431
18228;"1401:216:362:1";16.225;41.625;18;17.75;"0_200";2018;40831.0307623155
18229;"1401:216:352:3";16.225;41.575;18;19.65;"0_200";2018;31485.4411529974
18230;"1401:216:352:1";16.225;41.525;18;21.8;"0_200";2018;27897.4333174565
18231;"1401:216:142:3";16.225;41.475;18;21.85;"0_200";2018;34261.7338412785
18232;"1401:216:142:1";16.225;41.425;18;20.6;"0_200";2018;50578.3427244255
18233;"1401:216:132:3";16.225;41.375;18;12.2;"0_200";2018;58736.6471659793
18435;"1401:226:102:4";16.275;42.075;18;109.9;"0_200";2018;4884.13501155303
18436;"1401:226:102:2";16.275;42.025;18;74.85;"0_200";2018;4884.13501155303
18437;"1401:216:392:4";16.275;41.975;18;54.1;"0_200";2018;8393.32568991742
18438;"1401:216:392:2";16.275;41.925;18;45;"0_200";2018;15411.7070466412
18439;"1401:216:382:4";16.275;41.875;18;26.8;"0_200";2018;21832.3212872975
18440;"1401:216:382:2";16.275;41.825;18;21.9;"0_200";2018;27655.1684118886
18441;"1401:216:372:4";16.275;41.775;18;20.1;"0_200";2018;30550.3610500486
18442;"1401:216:372:2";16.275;41.725;18;19.7;"0_200";2018;30517.8992017841
18443;"1401:216:362:4";16.275;41.675;18;20.25;"0_200";2018;27164.2403821549
18444;"1401:216:362:2";16.275;41.625;18;22.5;"0_200";2018;20489.3845911723
18445;"1401:216:352:4";16.275;41.575;18;25.35;"0_200";2018;16555.8185551728
18446;"1401:216:352:2";16.275;41.525;18;27.25;"0_200";2018;15363.542274147
18447;"1401:216:142:4";16.275;41.475;18;26.15;"0_200";2018;20813.4575659428
18448;"1401:216:142:2";16.275;41.425;18;23.2;"0_200";2018;32905.5644305352
18449;"1401:216:132:4";16.275;41.375;18;18.35;"0_200";2018;38951.6178628168
18651;"1401:226:103:3";16.325;42.075;18;112.65;"0_200";2018;2885.63188824399
18652;"1401:226:103:1";16.325;42.025;18;101.55;"0_200";2018;2721.83845713869
18653;"1401:216:393:3";16.325;41.975;18;65.1;"0_200";2018;2642.58374674943
18654;"1401:216:393:1";16.325;41.925;18;59.75;"0_200";2018;2647.86775707605
18655;"1401:216:383:3";16.325;41.875;18;47.45;"0_200";2018;4303.25704389622
18656;"1401:216:383:1";16.325;41.825;18;37;"0_200";2018;7608.75160720621
18657;"1401:216:373:3";16.325;41.775;18;31.25;"0_200";2018;9627.44166214004
18658;"1401:216:373:1";16.325;41.725;18;30.6;"0_200";2018;10359.3272087004
18659;"1401:216:363:3";16.325;41.675;18;30.8;"0_200";2018;9812.4572187066
18660;"1401:216:363:1";16.325;41.625;18;32;"0_200";2018;7986.83169216267
18661;"1401:216:353:3";16.325;41.575;18;33.75;"0_200";2018;7109.2972336444
18662;"1401:216:353:1";16.325;41.525;18;34.6;"0_200";2018;7179.85384314856
18663;"1401:216:143:3";16.325;41.475;18;33;"0_200";2018;11251.5446622236
18664;"1401:216:143:1";16.325;41.425;18;28.25;"0_200";2018;19324.3696908548
18665;"1401:216:133:3";16.325;41.375;18;22.1;"0_200";2018;32916.3168008452
18666;"1401:216:133:1";16.325;41.325;18;6.5;"0_200";2018;52027.3859921708
18867;"1401:226:103:4";16.375;42.075;18;122.5;"0_200";2018;2088.08692084869
18868;"1401:226:103:2";16.375;42.025;18;108.65;"0_200";2018;1596.70374474317
18869;"1401:216:393:4";16.375;41.975;18;88.5;"0_200";2018;1312.59451949371
18870;"1401:216:393:2";16.375;41.925;18;74.5;"0_200";2018;1235.75924509988
18871;"1401:216:383:4";16.375;41.875;18;67.1;"0_200";2018;1779.30203968913
18872;"1401:216:383:2";16.375;41.825;18;58.1;"0_200";2018;2943.22290326005
18873;"1401:216:373:4";16.375;41.775;18;50.7;"0_200";2018;3683.09385326282
18874;"1401:216:373:2";16.375;41.725;18;46.2;"0_200";2018;3998.91488969832
18875;"1401:216:363:4";16.375;41.675;18;45.1;"0_200";2018;3879.05361678905
18876;"1401:216:363:2";16.375;41.625;18;44.6;"0_200";2018;3323.51003453638
18877;"1401:216:353:4";16.375;41.575;18;43.9;"0_200";2018;3145.97369183966
18878;"1401:216:353:2";16.375;41.525;18;44.55;"0_200";2018;3346.44458869762
18879;"1401:216:143:4";16.375;41.475;18;41.55;"0_200";2018;5576.06353071552
18880;"1401:216:143:2";16.375;41.425;18;36.7;"0_200";2018;9834.83051788594
18881;"1401:216:133:4";16.375;41.375;18;27.55;"0_200";2018;40630.9859773993
18882;"1401:216:133:2";16.375;41.325;18;16.05;"0_200";2018;97964.5299091354
19083;"1401:226:104:3";16.425;42.075;18;124.9;"0_200";2018;1761.22210810884
19084;"1401:226:104:1";16.425;42.025;18;113.05;"0_200";2018;1058.34325138852
19085;"1401:216:394:3";16.425;41.975;18;104;"0_200";2018;638.004577926725
19086;"1401:216:394:1";16.425;41.925;18;89.3;"0_200";2018;500.206087722848
19087;"1401:216:384:3";16.425;41.875;18;80.15;"0_200";2018;464.078892392636
19088;"1401:216:384:1";16.425;41.825;18;74.7;"0_200";2018;529.622991935837
19089;"1401:216:374:3";16.425;41.775;18;68.15;"0_200";2018;602.015712900966
19090;"1401:216:374:1";16.425;41.725;18;64.1;"0_200";2018;681.257055287985
19091;"1401:216:364:3";16.425;41.675;18;60.55;"0_200";2018;752.821660161813
19092;"1401:216:364:1";16.425;41.625;18;57.85;"0_200";2018;816.709527522456
19093;"1401:216:354:3";16.425;41.575;18;55.3;"0_200";2018;960.008957857265
19094;"1401:216:354:1";16.425;41.525;18;55.35;"0_200";2018;1182.719951166
19095;"1401:216:144:3";16.425;41.475;18;51.8;"0_200";2018;2245.47975903443
19096;"1401:216:144:1";16.425;41.425;18;47.15;"0_200";2018;4148.28838145949
19097;"1401:216:134:3";16.425;41.375;18;38.95;"0_200";2018;34902.2036146474
19098;"1401:216:134:1";16.425;41.325;18;19.8;"0_200";2018;94507.2254584672
19299;"1401:226:104:4";16.475;42.075;18;130.5;"0_200";2018;1905.04573406748
19300;"1401:226:104:2";16.475;42.025;18;121.6;"0_200";2018;1106.76730439114
19301;"1401:216:394:4";16.475;41.975;18;109.85;"0_200";2018;618.825457176578
19302;"1401:216:394:2";16.475;41.925;18;101.55;"0_200";2018;441.220192423129
19303;"1401:216:384:4";16.475;41.875;18;92.05;"0_200";2018;357.608875873119
19304;"1401:216:384:2";16.475;41.825;18;84.9;"0_200";2018;367.991507526311
19305;"1401:216:374:4";16.475;41.775;18;80.95;"0_200";2018;384.257635040554
19306;"1401:216:374:2";16.475;41.725;18;78.45;"0_200";2018;406.40725841583
19307;"1401:216:364:4";16.475;41.675;18;76;"0_200";2018;433.810755477146
19308;"1401:216:364:2";16.475;41.625;18;71.4;"0_200";2018;466.468126224479
19309;"1401:216:354:4";16.475;41.575;18;69.8;"0_200";2018;551.434313485316
19310;"1401:216:354:2";16.475;41.525;18;66.7;"0_200";2018;688.709317259499
19311;"1401:216:144:4";16.475;41.475;18;63.05;"0_200";2018;1259.83461773412
19312;"1401:216:144:2";16.475;41.425;18;57.8;"0_200";2018;2264.81021490762
19313;"1401:216:134:4";16.475;41.375;18;49.35;"0_200";2018;15729.7331057771
19314;"1401:216:134:2";16.475;41.325;18;34.15;"0_200";2018;41654.6032902861
19315;"1401:216:124:4";16.475;41.275;18;17.2;"0_200";2018;54617.0383825111
19514;"1401:226:215:1";16.525;42.125;18;141.39999;"0_200";2018;2304.59360249632
19515;"1401:226:205:3";16.525;42.075;18;134.89999;"0_200";2018;1978.59420360266
19516;"1401:226:205:1";16.525;42.025;18;127.4;"0_200";2018;1326.59540581562
19517;"1401:216:495:3";16.525;41.975;18;117.15;"0_200";2018;866.312638149156
19518;"1401:216:495:1";16.525;41.925;18;107.25;"0_200";2018;597.7459006028
19519;"1401:216:485:3";16.525;41.875;18;100.4;"0_200";2018;435.853745339997
19520;"1401:216:485:1";16.525;41.825;18;93.3;"0_200";2018;380.636172360467
19521;"1401:216:475:3";16.525;41.775;18;90.65;"0_200";2018;334.533761238945
19522;"1401:216:475:1";16.525;41.725;18;87.7;"0_200";2018;297.546511975419
19523;"1401:216:465:3";16.525;41.675;18;86.2;"0_200";2018;279.304502331888
19524;"1401:216:465:1";16.525;41.625;18;83.1;"0_200";2018;279.807732308299
19525;"1401:216:455:3";16.525;41.575;18;79.8;"0_200";2018;317.209437083578
19526;"1401:216:455:1";16.525;41.525;18;76.85;"0_200";2018;391.50961665761
19527;"1401:216:245:3";16.525;41.475;18;73.9;"0_200";2018;660.091735921637
19528;"1401:216:245:1";16.525;41.425;18;69.2;"0_200";2018;1122.95579487496
19529;"1401:216:235:3";16.525;41.375;18;60.9;"0_200";2018;4944.46600290269
19530;"1401:216:235:1";16.525;41.325;18;47.2;"0_200";2018;12124.6223599896
19531;"1401:216:225:3";16.525;41.275;18;29.65;"0_200";2018;15714.7005385249
19730;"1401:226:215:2";16.575;42.125;18;153.39999;"0_200";2018;2113.88413359155
19731;"1401:226:205:4";16.575;42.075;18;142.39999;"0_200";2018;1981.86627986085
19732;"1401:226:205:2";16.575;42.025;18;136.35001;"0_200";2018;1717.83057239957
19733;"1401:216:495:4";16.575;41.975;18;124.55;"0_200";2018;1380.47081421234
19734;"1401:216:495:2";16.575;41.925;18;114.4;"0_200";2018;969.787005299185
19735;"1401:216:485:4";16.575;41.875;18;106.75;"0_200";2018;698.816751803627
19736;"1401:216:485:2";16.575;41.825;18;100.15;"0_200";2018;567.560053725285
19737;"1401:216:475:4";16.575;41.775;18;95.6;"0_200";2018;452.847048923914
19738;"1401:216:475:2";16.575;41.725;18;93.5;"0_200";2018;354.677737399503
19739;"1401:216:465:4";16.575;41.675;18;91.9;"0_200";2018;289.305796033136
19740;"1401:216:465:2";16.575;41.625;18;89.3;"0_200";2018;256.731224824727
19741;"1401:216:455:4";16.575;41.575;18;87.55;"0_200";2018;257.337397234695
19742;"1401:216:455:2";16.575;41.525;18;84.75;"0_200";2018;291.12431326293
19743;"1401:216:245:4";16.575;41.475;18;82.85;"0_200";2018;446.257905535884
19744;"1401:216:245:2";16.575;41.425;18;78.6;"0_200";2018;722.738174053118
19745;"1401:216:235:4";16.575;41.375;18;72.25;"0_200";2018;2546.54992208991
19746;"1401:216:235:2";16.575;41.325;18;61.25;"0_200";2018;5917.69314963926
19747;"1401:216:225:4";16.575;41.275;18;42;"0_200";2018;7603.26476341011
19748;"1401:216:225:2";16.575;41.225;18;17.4;"0_200";2018;7603.26476341011
19946;"1401:226:216:1";16.625;42.125;18;172.8;"0_200";2018;2018.52856001758
19947;"1401:226:206:3";16.625;42.075;18;160.8;"0_200";2018;1833.71305701949
19948;"1401:226:206:1";16.625;42.025;18;144.60001;"0_200";2018;1781.17356145838
19949;"1401:216:496:3";16.625;41.975;18;137.14999;"0_200";2018;1711.24733004977
19950;"1401:216:496:1";16.625;41.925;18;125.05;"0_200";2018;1623.93436279365
19951;"1401:216:486:3";16.625;41.875;18;117.05;"0_200";2018;1405.7698547529
19952;"1401:216:486:1";16.625;41.825;18;107.1;"0_200";2018;1056.75380592779
19953;"1401:216:476:3";16.625;41.775;18;99.85;"0_200";2018;764.624133764439
19954;"1401:216:476:1";16.625;41.725;18;97.6;"0_200";2018;529.380838262797
19955;"1401:216:466:3";16.625;41.675;18;97.8;"0_200";2018;368.249048196407
19956;"1401:216:466:1";16.625;41.625;18;95.45;"0_200";2018;281.228763565084
19957;"1401:216:456:3";16.625;41.575;18;94.05;"0_200";2018;238.36519550341
19958;"1401:216:456:1";16.625;41.525;18;92.5;"0_200";2018;239.658344011236
19959;"1401:216:246:3";16.625;41.475;18;90.25;"0_200";2018;320.249610116003
19960;"1401:216:246:1";16.625;41.425;18;87.85;"0_200";2018;480.138993817419
19961;"1401:216:236:3";16.625;41.375;18;82.2;"0_200";2018;1173.13379045447
19962;"1401:216:236:1";16.625;41.325;18;73.15;"0_200";2018;2399.23400002475
19963;"1401:216:226:3";16.625;41.275;18;55.05;"0_200";2018;5125.04879964386
19964;"1401:216:226:1";16.625;41.225;18;30.15;"0_200";2018;9350.57818930377
20163;"1401:226:206:4";16.675;42.075;18;193.8;"0_200";2018;1534.13186997009
20164;"1401:226:206:2";16.675;42.025;18;167.95;"0_200";2018;1516.61860203946
20165;"1401:216:496:4";16.675;41.975;18;148.35001;"0_200";2018;1858.63895811611
20166;"1401:216:496:2";16.675;41.925;18;140.35001;"0_200";2018;2560.19293819952
20167;"1401:216:486:4";16.675;41.875;18;133.2;"0_200";2018;2556.7208684816
20168;"1401:216:486:2";16.675;41.825;18;115.8;"0_200";2018;1848.22274896405
20169;"1401:216:476:4";16.675;41.775;18;109.9;"0_200";2018;1269.86842075302
20170;"1401:216:476:2";16.675;41.725;18;107.1;"0_200";2018;821.657883848339
20171;"1401:216:466:4";16.675;41.675;18;105.6;"0_200";2018;516.135472210745
20172;"1401:216:466:2";16.675;41.625;18;102.1;"0_200";2018;353.301185839878
20173;"1401:216:456:4";16.675;41.575;18;101;"0_200";2018;260.293551733147
20174;"1401:216:456:2";16.675;41.525;18;99.2;"0_200";2018;237.112569890312
20175;"1401:216:246:4";16.675;41.475;18;97.15;"0_200";2018;282.06839540488
20176;"1401:216:246:2";16.675;41.425;18;94.25;"0_200";2018;395.161028276593
20177;"1401:216:236:4";16.675;41.375;18;90.6;"0_200";2018;824.235639352579
20178;"1401:216:236:2";16.675;41.325;18;83.75;"0_200";2018;1569.29222863142
20179;"1401:216:226:4";16.675;41.275;18;67.4;"0_200";2018;8280.1517927587
20180;"1401:216:226:2";16.675;41.225;18;45.15;"0_200";2018;20956.8143317037
20380;"1401:226:207:1";16.725;42.025;18;208.05;"200_800";2018;1384.3399582883
20381;"1401:216:497:3";16.725;41.975;18;175.45;"0_200";2018;2859.33135062419
20382;"1401:216:497:1";16.725;41.925;18;153.60001;"0_200";2018;3681.32695537951
20383;"1401:216:487:3";16.725;41.875;18;144.89999;"0_200";2018;3576.82249124853
20384;"1401:216:487:1";16.725;41.825;18;137;"0_200";2018;2545.81795823349
20385;"1401:216:477:3";16.725;41.775;18;117.35;"0_200";2018;1745.28871462918
20386;"1401:216:477:1";16.725;41.725;18;111.6;"0_200";2018;1175.23476043523
20387;"1401:216:467:3";16.725;41.675;18;111.95;"0_200";2018;758.209469377682
20388;"1401:216:467:1";16.725;41.625;18;108.5;"0_200";2018;494.21284145618
