id;c_square;x;y;gsa;depth;strata;year;pred
18660;1401:216:363:1;16.325;41.625;18;32;0_200;2018;123.9603432
18661;1401:216:353:3;16.325;41.575;18;33.75;0_200;2018;111.2438239
18662;1401:216:353:1;16.325;41.525;18;34.6;0_200;2018;111.3684252
18663;1401:216:143:3;16.325;41.475;18;33;0_200;2018;104.928259
18664;1401:216:143:1;16.325;41.425;18;28.25;0_200;2018;91.92332533
18665;1401:216:133:3;16.325;41.375;18;22.1;0_200;2018;71.5628389
18666;1401:216:133:1;16.325;41.325;18;6.5;0_200;2018;43.84679972
18867;1401:226:103:4;16.375;42.075;18;122.5;0_200;2018;884.3489084
18868;1401:226:103:2;16.375;42.025;18;108.65;0_200;2018;882.5229673
18869;1401:216:393:4;16.375;41.975;18;88.5;0_200;2018;864.8682965
18870;1401:216:393:2;16.375;41.925;18;74.5;0_200;2018;831.3848959
18871;1401:216:383:4;16.375;41.875;18;67.1;0_200;2018;752.0792735
18872;1401:216:383:2;16.375;41.825;18;58.1;0_200;2018;626.9514292
18873;1401:216:373:4;16.375;41.775;18;50.7;0_200;2018;525.4915833
18874;1401:216:373:2;16.375;41.725;18;46.2;0_200;2018;447.6997358
18875;1401:216:363:4;16.375;41.675;18;45.1;0_200;2018;377.0737926
18876;1401:216:363:2;16.375;41.625;18;44.6;0_200;2018;313.6137536
18877;1401:216:353:4;16.375;41.575;18;43.9;0_200;2018;279.3160191
18878;1401:216:353:2;16.375;41.525;18;44.55;0_200;2018;274.180589
18879;1401:216:143:4;16.375;41.475;18;41.55;0_200;2018;254.537714
18880;1401:216:143:2;16.375;41.425;18;36.7;0_200;2018;220.3873943
18881;1401:216:133:4;16.375;41.375;18;27.55;0_200;2018;161.7379317
18882;1401:216:133:2;16.375;41.325;18;16.05;0_200;2018;78.58932638
19083;1401:226:104:3;16.425;42.075;18;124.9;0_200;2018;966.9293377
19084;1401:226:104:1;16.425;42.025;18;113.05;0_200;2018;961.9943956
19085;1401:216:394:3;16.425;41.975;18;104;0_200;2018;949.9248179
19086;1401:216:394:1;16.425;41.925;18;89.3;0_200;2018;930.7206048
19087;1401:216:384:3;16.425;41.875;18;80.15;0_200;2018;885.9021676
19088;1401:216:384:1;16.425;41.825;18;74.7;0_200;2018;815.4695063
19089;1401:216:374:3;16.425;41.775;18;68.15;0_200;2018;727.4570525
19090;1401:216:374:1;16.425;41.725;18;64.1;0_200;2018;621.8648062
19091;1401:216:364:3;16.425;41.675;18;60.55;0_200;2018;526.4993577
19092;1401:216:364:1;16.425;41.625;18;57.85;0_200;2018;441.360707
19093;1401:216:354:3;16.425;41.575;18;55.3;0_200;2018;390.7026734
19094;1401:216:354:1;16.425;41.525;18;55.35;0_200;2018;374.5252567
19095;1401:216:144:3;16.425;41.475;18;51.8;0_200;2018;350.6775966
19096;1401:216:144:1;16.425;41.425;18;47.15;0_200;2018;319.1596931
19097;1401:216:134:3;16.425;41.375;18;38.95;0_200;2018;249.4210135
19098;1401:216:134:1;16.425;41.325;18;19.8;0_200;2018;141.461558
19299;1401:226:104:4;16.475;42.075;18;130.5;0_200;2018;1144.409368
19300;1401:226:104:2;16.475;42.025;18;121.6;0_200;2018;1134.473687
19301;1401:216:394:4;16.475;41.975;18;109.85;0_200;2018;1116.169193
19302;1401:216:394:2;16.475;41.925;18;101.55;0_200;2018;1089.495884
19303;1401:216:384:4;16.475;41.875;18;92.05;0_200;2018;1028.757768
19304;1401:216:384:2;16.475;41.825;18;84.9;0_200;2018;933.9548471
19305;1401:216:374:4;16.475;41.775;18;80.95;0_200;2018;825.6875144
19306;1401:216:374:2;16.475;41.725;18;78.45;0_200;2018;703.9557703
19307;1401:216:364:4;16.475;41.675;18;76;0_200;2018;597.7933034
19308;1401:216:364:2;16.475;41.625;18;71.4;0_200;2018;507.2001138
19309;1401:216:354:4;16.475;41.575;18;69.8;0_200;2018;445.402789
19310;1401:216:354:2;16.475;41.525;18;66.7;0_200;2018;412.401329
19311;1401:216:144:4;16.475;41.475;18;63.05;0_200;2018;393.3469657
19312;1401:216:144:2;16.475;41.425;18;57.8;0_200;2018;388.2396991
19313;1401:216:134:4;16.475;41.375;18;49.35;0_200;2018;334.6120405
19314;1401:216:134:2;16.475;41.325;18;34.15;0_200;2018;232.4639898
19315;1401:216:124:4;16.475;41.275;18;17.2;0_200;2018;181.3899645
19514;1401:226:215:1;16.525;42.125;18;141.39999;0_200;2018;1435.035508
19515;1401:226:205:3;16.525;42.075;18;134.89999;0_200;2018;1435.521191
19516;1401:226:205:1;16.525;42.025;18;127.4;0_200;2018;1436.492557
19517;1401:216:495:3;16.525;41.975;18;117.15;0_200;2018;1401.239196
19518;1401:216:495:1;16.525;41.925;18;107.25;0_200;2018;1329.761107
19519;1401:216:485:3;16.525;41.875;18;100.4;0_200;2018;1224.401683
19520;1401:216:485:1;16.525;41.825;18;93.3;0_200;2018;1085.160923
19521;1401:216:475:3;16.525;41.775;18;90.65;0_200;2018;941.9002146
19522;1401:216:475:1;16.525;41.725;18;87.7;0_200;2018;794.6195566
19523;1401:216:465:3;16.525;41.675;18;86.2;0_200;2018;668.3930886
19524;1401:216:465:1;16.525;41.625;18;83.1;0_200;2018;563.2208105
19525;1401:216:455:3;16.525;41.575;18;79.8;0_200;2018;487.4277234
19526;1401:216:455:1;16.525;41.525;18;76.85;0_200;2018;441.013827
19527;1401:216:245:3;16.525;41.475;18;73.9;0_200;2018;420.0325673
19528;1401:216:245:1;16.525;41.425;18;69.2;0_200;2018;424.4839443
19529;1401:216:235:3;16.525;41.375;18;60.9;0_200;2018;395.401737
19530;1401:216:235:1;16.525;41.325;18;47.2;0_200;2018;332.7859456
19531;1401:216:225:3;16.525;41.275;18;29.65;0_200;2018;301.4780499
19730;1401:226:215:2;16.575;42.125;18;153.39999;0_200;2018;1826.37357
19731;1401:226:205:4;16.575;42.075;18;142.39999;0_200;2018;1840.266808
19732;1401:226:205:2;16.575;42.025;18;136.35001;0_200;2018;1868.053284
19733;1401:216:495:4;16.575;41.975;18;124.55;0_200;2018;1805.136918
19734;1401:216:495:2;16.575;41.925;18;114.4;0_200;2018;1651.517709
19735;1401:216:485:4;16.575;41.875;18;106.75;0_200;2018;1472.83484
19736;1401:216:485:2;16.575;41.825;18;100.15;0_200;2018;1269.088311
19737;1401:216:475:4;16.575;41.775;18;95.6;0_200;2018;1076.09547
19738;1401:216:475:2;16.575;41.725;18;93.5;0_200;2018;893.8563159
19739;1401:216:465:4;16.575;41.675;18;91.9;0_200;2018;738.2987009
19740;1401:216:465:2;16.575;41.625;18;89.3;0_200;2018;609.4226245
19741;1401:216:455:4;16.575;41.575;18;87.55;0_200;2018;516.7772534
19742;1401:216:455:2;16.575;41.525;18;84.75;0_200;2018;460.3625878
19743;1401:216:245:4;16.575;41.475;18;82.85;0_200;2018;430.7341202
19744;1401:216:245:2;16.575;41.425;18;78.6;0_200;2018;427.8918506
19745;1401:216:235:4;16.575;41.375;18;72.25;0_200;2018;431.7896737
19746;1401:216:235:2;16.575;41.325;18;61.25;0_200;2018;442.4275895
19747;1401:216:225:4;16.575;41.275;18;42;0_200;2018;447.7465473
19748;1401:216:225:2;16.575;41.225;18;17.4;0_200;2018;447.7465473
19946;1401:226:216:1;16.625;42.125;18;172.8;0_200;2018;2188.048674
19947;1401:226:206:3;16.625;42.075;18;160.8;0_200;2018;2207.510126
19948;1401:226:206:1;16.625;42.025;18;144.60001;0_200;2018;2246.433029
19949;1401:216:496:3;16.625;41.975;18;137.14999;0_200;2018;2181.689381
19950;1401:216:496:1;16.625;41.925;18;125.05;0_200;2018;2013.279181
19951;1401:216:486:3;16.625;41.875;18;117.05;0_200;2018;1793.625467
19952;1401:216:486:1;16.625;41.825;18;107.1;0_200;2018;1522.728238
19953;1401:216:476:3;16.625;41.775;18;99.85;0_200;2018;1260.839435
19954;1401:216:476:1;16.625;41.725;18;97.6;0_200;2018;1007.959059
19955;1401:216:466:3;16.625;41.675;18;97.8;0_200;2018;804.8832327
19956;1401:216:466:1;16.625;41.625;18;95.45;0_200;2018;651.6119575
19957;1401:216:456:3;16.625;41.575;18;94.05;0_200;2018;542.6308379
19958;1401:216:456:1;16.625;41.525;18;92.5;0_200;2018;477.9398741
19959;1401:216:246:3;16.625;41.475;18;90.25;0_200;2018;444.3537708
19960;1401:216:246:1;16.625;41.425;18;87.85;0_200;2018;441.872528
19961;1401:216:236:3;16.625;41.375;18;82.2;0_200;2018;459.8772267
19962;1401:216:236:1;16.625;41.325;18;73.15;0_200;2018;498.367867
19963;1401:216:226:3;16.625;41.275;18;55.05;0_200;2018;489.4249773
19964;1401:216:226:1;16.625;41.225;18;30.15;0_200;2018;433.0485575
20162;1401:226:216:2;16.675;42.125;18;190.35001;0_200;2018;2520.060299
20163;1401:226:206:4;16.675;42.075;18;193.8;0_200;2018;2537.250485
20164;1401:226:206:2;16.675;42.025;18;167.95;0_200;2018;2571.630857
20165;1401:216:496:4;16.675;41.975;18;148.35001;0_200;2018;2530.896105
20166;1401:216:496:2;16.675;41.925;18;140.35001;0_200;2018;2415.046229
20167;1401:216:486:4;16.675;41.875;18;133.2;0_200;2018;2186.774838
20168;1401:216:486:2;16.675;41.825;18;115.8;0_200;2018;1846.081932
20169;1401:216:476:4;16.675;41.775;18;109.9;0_200;2018;1496.133001
20170;1401:216:476:2;16.675;41.725;18;107.1;0_200;2018;1136.928046
20171;1401:216:466:4;16.675;41.675;18;105.6;0_200;2018;868.1466256
20172;1401:216:466:2;16.675;41.625;18;102.1;0_200;2018;689.7887389
20173;1401:216:456:4;16.675;41.575;18;101;0_200;2018;564.9884153
20174;1401:216:456:2;16.675;41.525;18;99.2;0_200;2018;493.7456548
20175;1401:216:246:4;16.675;41.475;18;97.15;0_200;2018;460.8915705
20176;1401:216:246:2;16.675;41.425;18;94.25;0_200;2018;466.4261623
20177;1401:216:236:4;16.675;41.375;18;90.6;0_200;2018;479.6642499
20178;1401:216:236:2;16.675;41.325;18;83.75;0_200;2018;500.6058332
20179;1401:216:226:4;16.675;41.275;18;67.4;0_200;2018;426.511499
20180;1401:216:226:2;16.675;41.225;18;45.15;0_200;2018;257.3812474
20378;1401:226:217:1;16.725;42.125;18;196.10001;0_200;2018;2540.974541
20379;1401:226:207:3;16.725;42.075;18;220;200_800;2018;2553.075755
20380;1401:226:207:1;16.725;42.025;18;208.05;200_800;2018;2577.278183
20381;1401:216:497:3;16.725;41.975;18;175.45;0_200;2018;2553.679905
20382;1401:216:497:1;16.725;41.925;18;153.60001;0_200;2018;2482.28092
20383;1401:216:487:3;16.725;41.875;18;144.89999;0_200;2018;2283.037745
20384;1401:216:487:1;16.725;41.825;18;137;0_200;2018;1955.950378
20385;1401:216:477:3;16.725;41.775;18;117.35;0_200;2018;1607.380613
20386;1401:216:477:1;16.725;41.725;18;111.6;0_200;2018;1237.32845
20387;1401:216:467:3;16.725;41.675;18;111.95;0_200;2018;954.9929809
20388;1401:216:467:1;16.725;41.625;18;108.5;0_200;2018;760.3742053
20389;1401:216:457:3;16.725;41.575;18;106.9;0_200;2018;625.2279113
20390;1401:216:457:1;16.725;41.525;18;106;0_200;2018;549.5540989
20391;1401:216:247:3;16.725;41.475;18;104;0_200;2018;515.3561832
20392;1401:216:247:1;16.725;41.425;18;100.95;0_200;2018;522.6341641
20393;1401:216:237:3;16.725;41.375;18;98.05;0_200;2018;529.7975126
20394;1401:216:237:1;16.725;41.325;18;93.55;0_200;2018;536.8462287
20395;1401:216:227:3;16.725;41.275;18;82.65;0_200;2018;455.6990068
20396;1401:216:227:1;16.725;41.225;18;59.2;0_200;2018;286.3558468
20397;1401:216:217:3;16.725;41.175;18;15.7;0_200;2018;201.6842668
20594;1401:226:217:2;16.775;42.125;18;198.14999;0_200;2018;2250.785924
20595;1401:226:207:4;16.775;42.075;18;234.89999;200_800;2018;2254.980411
20596;1401:226:207:2;16.775;42.025;18;233.64999;200_800;2018;2263.369385
20597;1401:216:497:4;16.775;41.975;18;216.10001;200_800;2018;2250.035037
20598;1401:216:497:2;16.775;41.925;18;188.85001;0_200;2018;2214.977368
20599;1401:216:487:4;16.775;41.875;18;165.89999;0_200;2018;2082.408962
20600;1401:216:487:2;16.775;41.825;18;148.75;0_200;2018;1852.32982
20601;1401:216:477:4;16.775;41.775;18;141.60001;0_200;2018;1594.580088
20602;1401:216:477:2;16.775;41.725;18;133.39999;0_200;2018;1309.159768
20603;1401:216:467:4;16.775;41.675;18;125.65;0_200;2018;1065.422714
20604;1401:216:467:2;16.775;41.625;18;117;0_200;2018;863.3689269
20605;1401:216:457:4;16.775;41.575;18;113.25;0_200;2018;723.3499925
20606;1401:216:457:2;16.775;41.525;18;111.7;0_200;2018;645.3659105
20607;1401:216:247:4;16.775;41.475;18;109.85;0_200;2018;607.7482765
20608;1401:216:247:2;16.775;41.425;18;106.85;0_200;2018;610.4970905
20609;1401:216:237:4;16.775;41.375;18;103.75;0_200;2018;610.277549
20610;1401:216:237:2;16.775;41.325;18;100.45;0_200;2018;607.0896521
20611;1401:216:227:4;16.775;41.275;18;93.8;0_200;2018;576.9891216
20612;1401:216:227:2;16.775;41.225;18;74.95;0_200;2018;519.9759574
20613;1401:216:217:4;16.775;41.175;18;37.05;0_200;2018;491.4693753
20809;1401:226:218:3;16.825;42.175;18;222.39999;200_800;2018;1770.27639
20810;1401:226:218:1;16.825;42.125;18;212.3;200_800;2018;1770.27639
20811;1401:226:208:3;16.825;42.075;18;250.7;200_800;2018;1771.11193
20812;1401:226:208:1;16.825;42.025;18;271.89999;200_800;2018;1772.78301
20813;1401:216:498:3;16.825;41.975;18;254.25;200_800;2018;1770.216949
20814;1401:216:498:1;16.825;41.925;18;228.95;200_800;2018;1763.413748
20815;1401:216:488:3;16.825;41.875;18;209.8;200_800;2018;1688.994924
20816;1401:216:488:1;16.825;41.825;18;184.60001;0_200;2018;1546.960478
20817;1401:216:478:3;16.825;41.775;18;162.95;0_200;2018;1385.319107
20818;1401:216:478:1;16.825;41.725;18;146.8;0_200;2018;1204.070813
20819;1401:216:468:3;16.825;41.675;18;139.8;0_200;2018;1045.898505
20820;1401:216:468:1;16.825;41.625;18;128.89999;0_200;2018;910.8021837
20821;1401:216:458:3;16.825;41.575;18;125.15;0_200;2018;817.0237734
20822;1401:216:458:1;16.825;41.525;18;118.7;0_200;2018;764.5632738
20823;1401:216:248:3;16.825;41.475;18;114.85;0_200;2018;734.3435707
20824;1401:216:248:1;16.825;41.425;18;112.2;0_200;2018;726.3646642
20825;1401:216:238:3;16.825;41.375;18;109.45;0_200;2018;712.5378187
20826;1401:216:238:1;16.825;41.325;18;106.65;0_200;2018;692.8630341
20827;1401:216:228:3;16.825;41.275;18;101.45;0_200;2018;671.8089074
20828;1401:216:228:1;16.825;41.225;18;89.8;0_200;2018;649.3754388
20829;1401:216:218:3;16.825;41.175;18;51.55;0_200;2018;638.1587044
21025;1401:226:218:4;16.875;42.175;18;236.5;200_800;2018;1099.442589
21026;1401:226:218:2;16.875;42.125;18;254.25;200_800;2018;1099.442589
21027;1401:226:208:4;16.875;42.075;18;283.89999;200_800;2018;1101.467043
21028;1401:226:208:2;16.875;42.025;18;333.89999;200_800;2018;1105.515949
21029;1401:216:498:4;16.875;41.975;18;361.75;200_800;2018;1114.222541
21030;1401:216:498:2;16.875;41.925;18;379.35001;200_800;2018;1127.586817
21031;1401:216:488:4;16.875;41.875;18;287.14999;200_800;2018;1102.792238
21032;1401:216:488:2;16.875;41.825;18;252.14999;200_800;2018;1039.838801
21033;1401:216:478:4;16.875;41.775;18;208.35001;200_800;2018;979.5942125
21034;1401:216:478:2;16.875;41.725;18;176.05;0_200;2018;922.0584716
21035;1401:216:468:4;16.875;41.675;18;150.7;0_200;2018;896.4180667
21036;1401:216:468:2;16.875;41.625;18;135.39999;0_200;2018;902.6729978
21037;1401:216:458:4;16.875;41.575;18;134.10001;0_200;2018;906.2491757
21038;1401:216:458:2;16.875;41.525;18;128.89999;0_200;2018;907.1466004
21039;1401:216:248:4;16.875;41.475;18;124.6;0_200;2018;895.1426679
21040;1401:216:248:2;16.875;41.425;18;118.75;0_200;2018;870.2373782
21041;1401:216:238:4;16.875;41.375;18;113.85;0_200;2018;836.5787049
21042;1401:216:238:2;16.875;41.325;18;111.95;0_200;2018;794.1666478
21043;1401:216:228:4;16.875;41.275;18;109;0_200;2018;740.1578983
21044;1401:216:228:2;16.875;41.225;18;101.7;0_200;2018;674.5524565
21045;1401:216:218:4;16.875;41.175;18;70.1;0_200;2018;641.7497356
21241;1401:226:219:3;16.925;42.175;18;342.89999;200_800;2018;602.9087872
21242;1401:226:219:1;16.925;42.125;18;329.95001;200_800;2018;602.9087872
21243;1401:226:209:3;16.925;42.075;18;352.54999;200_800;2018;604.6912917
21244;1401:226:209:1;16.925;42.025;18;379.5;200_800;2018;608.2563007
21245;1401:216:499:3;16.925;41.975;18;406.20001;200_800;2018;620.3408232
21246;1401:216:499:1;16.925;41.925;18;462.39999;200_800;2018;640.9448592
21247;1401:216:489:3;16.925;41.875;18;464.29999;200_800;2018;642.0866582
21248;1401:216:489:1;16.925;41.825;18;434.29999;200_800;2018;623.7662204
21249;1401:216:479:3;16.925;41.775;18;405.95001;200_800;2018;619.6145919
21250;1401:216:479:1;16.925;41.725;18;401.20001;200_800;2018;629.6317728
21251;1401:216:469:3;16.925;41.675;18;345.29999;200_800;2018;678.1121254
21252;1401:216:469:1;16.925;41.625;18;146.60001;0_200;2018;765.0556497
21253;1401:216:459:3;16.925;41.575;18;155.5;0_200;2018;842.0152155
21254;1401:216:459:1;16.925;41.525;18;139.45;0_200;2018;908.9908228
21255;1401:216:249:3;16.925;41.475;18;134.14999;0_200;2018;933.2167416
21256;1401:216:249:1;16.925;41.425;18;127.15;0_200;2018;914.692972
21257;1401:216:239:3;16.925;41.375;18;122.2;0_200;2018;882.6580414
21258;1401:216:239:1;16.925;41.325;18;115;0_200;2018;837.11195
21259;1401:216:229:3;16.925;41.275;18;115;0_200;2018;773.1408744
21260;1401:216:229:1;16.925;41.225;18;109.25;0_200;2018;690.7448146
21261;1401:216:219:3;16.925;41.175;18;97.4;0_200;2018;612.3649907
21262;1401:216:219:1;16.925;41.125;18;20.85;0_200;2018;538.0014028
21457;1401:226:219:4;16.975;42.175;18;483.20001;200_800;2018;280.6780509
21458;1401:226:219:2;16.975;42.125;18;417.60001;200_800;2018;280.6780509
21459;1401:226:209:4;16.975;42.075;18;441.54999;200_800;2018;280.7877197
21460;1401:226:209:2;16.975;42.025;18;466.54999;200_800;2018;281.0070573
21461;1401:216:499:4;16.975;41.975;18;486.64999;200_800;2018;288.5746504
21462;1401:216:499:2;16.975;41.925;18;516.65002;200_800;2018;303.4904991
21463;1401:216:489:4;16.975;41.875;18;572.15002;200_800;2018;306.880395
21464;1401:216:489:2;16.975;41.825;18;594.70001;200_800;2018;298.7443379
21465;1401:216:479:4;16.975;41.775;18;580.79999;200_800;2018;305.3810506
21466;1401:216:479:2;16.975;41.725;18;536.34998;200_800;2018;326.790533
21467;1401:216:469:4;16.975;41.675;18;444.95001;200_800;2018;390.9794697
21468;1401:216:469:2;16.975;41.625;18;180;0_200;2018;497.9478605
21469;1401:216:459:4;16.975;41.575;18;185.39999;0_200;2018;624.319192
21470;1401:216:459:2;16.975;41.525;18;154.7;0_200;2018;770.093464
21471;1401:216:249:4;16.975;41.475;18;145.60001;0_200;2018;848.5636319
21472;1401:216:249:2;16.975;41.425;18;134.60001;0_200;2018;859.7296956
21473;1401:216:239:4;16.975;41.375;18;129.55;0_200;2018;850.7744562
21474;1401:216:239:2;16.975;41.325;18;127.2;0_200;2018;821.6979136
21475;1401:216:229:4;16.975;41.275;18;118.4;0_200;2018;770.7572132
21476;1401:216:229:2;16.975;41.225;18;115.7;0_200;2018;697.9523549
21477;1401:216:219:4;16.975;41.175;18;102.8;0_200;2018;550.0038894
21478;1401:216:219:2;16.975;41.125;18;47.1;0_200;2018;326.9118168
21674;1401:227:110:1;17.025;42.125;18;613.15002;200_800;2018;119.561265
21675;1401:227:100:3;17.025;42.075;18;642.20001;200_800;2018;118.652821
21676;1401:227:100:1;17.025;42.025;18;665.34998;200_800;2018;117.5626832
21677;1401:217:390:3;17.025;41.975;18;603.45001;200_800;2018;124.1990572
21678;1401:217:390:1;17.025;41.925;18;595.90002;200_800;2018;133.2528813
21679;1401:217:380:3;17.025;41.875;18;622.65002;200_800;2018;138.8953141
21680;1401:217:380:1;17.025;41.825;18;693.75;200_800;2018;136.612441
21681;1401:217:370:3;17.025;41.775;18;696.29999;200_800;2018;151.651078
21682;1401:217:370:1;17.025;41.725;18;658.95001;200_800;2018;171.9804
21683;1401:217:360:3;17.025;41.675;18;558.15002;200_800;2018;197.1809974
21684;1401:217:360:1;17.025;41.625;18;408.70001;200_800;2018;284.916939
21685;1401:217:350:3;17.025;41.575;18;317.29999;200_800;2018;406.1066911
21686;1401:217:350:1;17.025;41.525;18;186.55;0_200;2018;560.7502539
21687;1401:217:140:3;17.025;41.475;18;165.10001;0_200;2018;658.5883206
21688;1401:217:140:1;17.025;41.425;18;150.7;0_200;2018;699.6208911
21689;1401:217:130:3;17.025;41.375;18;145.14999;0_200;2018;724.7313808
21690;1401:217:130:1;17.025;41.325;18;137.7;0_200;2018;733.9197897
21691;1401:217:120:3;17.025;41.275;18;130.85001;0_200;2018;719.0873186
21692;1401:217:120:1;17.025;41.225;18;121.15;0_200;2018;680.2339674
21693;1401:217:110:3;17.025;41.175;18;115.7;0_200;2018;553.6795242
21694;1401:217:110:1;17.025;41.125;18;71.9;0_200;2018;339.4239889
21891;1401:227:100:4;17.075;42.075;18;727.09998;200_800;2018;118.2894428
21892;1401:227:100:2;17.075;42.025;18;736.5;200_800;2018;117.9260614
21893;1401:217:390:4;17.075;41.975;18;732.25;200_800;2018;127.2169898
21894;1401:217:390:2;17.075;41.925;18;713.45001;200_800;2018;130.2349488
21895;1401:217:380:4;17.075;41.875;18;747.40002;200_800;2018;138.1343586
21898;1401:217:370:2;17.075;41.725;18;790.65002;200_800;2018;165.2039792
21899;1401:217:360:4;17.075;41.675;18;614.20001;200_800;2018;96.71835129
21900;1401:217:360:2;17.075;41.625;18;464.54999;200_800;2018;125.9638367
21901;1401:217:350:4;17.075;41.575;18;401.14999;200_800;2018;187.3777038
21902;1401:217:350:2;17.075;41.525;18;414.54999;200_800;2018;280.9599527
21903;1401:217:140:4;17.075;41.475;18;191.64999;0_200;2018;363.2889539
21904;1401:217:140:2;17.075;41.425;18;168.95;0_200;2018;434.3647076
21905;1401:217:130:4;17.075;41.375;18;173.60001;0_200;2018;504.5271579
21906;1401:217:130:2;17.075;41.325;18;216.8;200_800;2018;573.7763047
21907;1401:217:120:4;17.075;41.275;18;141;0_200;2018;618.1303232
21908;1401:217:120:2;17.075;41.225;18;129.25;0_200;2018;637.5892135
21909;1401:217:110:4;17.075;41.175;18;118.75;0_200;2018;623.3930573
21910;1401:217:110:2;17.075;41.125;18;90.85;0_200;2018;575.5418547
21911;1401:217:100:4;17.075;41.075;18;16.1;0_200;2018;551.6162534
22115;1401:217:361:3;17.125;41.675;18;653.04999;200_800;2018;35.26030479
22116;1401:217:361:1;17.125;41.625;18;550.09998;200_800;2018;35.26030479
22117;1401:217:351:3;17.125;41.575;18;476.29999;200_800;2018;59.4747032
22118;1401:217:351:1;17.125;41.525;18;486.35001;200_800;2018;107.9035
22119;1401:217:141:3;17.125;41.475;18;429.79999;200_800;2018;167.6454947
22120;1401:217:141:1;17.125;41.425;18;273.5;200_800;2018;238.7006873
22121;1401:217:131:3;17.125;41.375;18;277.95001;200_800;2018;324.0165583
22122;1401:217:131:1;17.125;41.325;18;376.60001;200_800;2018;423.5931076
22123;1401:217:121:3;17.125;41.275;18;154.95;0_200;2018;517.3051783
22124;1401:217:121:1;17.125;41.225;18;142.2;0_200;2018;605.1527704
22125;1401:217:111:3;17.125;41.175;18;124.3;0_200;2018;667.589968
22126;1401:217:111:1;17.125;41.125;18;113.75;0_200;2018;704.6167712
22127;1401:217:101:3;17.125;41.075;18;40.15;0_200;2018;723.1301728
22331;1401:217:361:4;17.175;41.675;18;749.40002;200_800;2018;12.80754436
22332;1401:217:361:2;17.175;41.625;18;561.75;200_800;2018;12.80754436
22333;1401:217:351:4;17.175;41.575;18;578.59998;200_800;2018;22.39928774
22334;1401:217:351:2;17.175;41.525;18;562.20001;200_800;2018;41.58277449
22335;1401:217:141:4;17.175;41.475;18;571.95001;200_800;2018;71.6596969
22336;1401:217:141:2;17.175;41.425;18;489.45001;200_800;2018;112.630055
22337;1401:217:131:4;17.175;41.375;18;409.79999;200_800;2018;183.2002806
22338;1401:217:131:2;17.175;41.325;18;463;200_800;2018;283.3703737
22339;1401:217:121:4;17.175;41.275;18;244.05;200_800;2018;416.6118861
22340;1401:217:121:2;17.175;41.225;18;145.3;0_200;2018;582.9248178
22341;1401:217:111:4;17.175;41.175;18;121.95;0_200;2018;686.2698072
22342;1401:217:111:2;17.175;41.125;18;117.25;0_200;2018;726.6468544
22343;1401:217:101:4;17.175;41.075;18;60.55;0_200;2018;746.8353781
22548;1401:217:362:1;17.225;41.625;18;750.90002;200_800;2018;1.581065357
22549;1401:217:352:3;17.225;41.575;18;557.65002;200_800;2018;4.431499739
22550;1401:217:352:1;17.225;41.525;18;618.45001;200_800;2018;7.852037052
22551;1401:217:142:3;17.225;41.475;18;677.25;200_800;2018;26.90732319
22552;1401:217:142:1;17.225;41.425;18;637.45001;200_800;2018;46.35323656
22553;1401:217:132:3;17.225;41.375;18;559.54999;200_800;2018;125.3497701
22554;1401:217:132:1;17.225;41.325;18;583;200_800;2018;200.7001419
22555;1401:217:122:3;17.225;41.275;18;205.75;200_800;2018;473.3293623
22556;1401:217:122:1;17.225;41.225;18;143;0_200;2018;627.4892745
22557;1401:217:112:3;17.225;41.175;18;138.35001;0_200;2018;748.7021077
22558;1401:217:112:1;17.225;41.125;18;120.35;0_200;2018;836.9678619
22559;1401:217:102:3;17.225;41.075;18;100.05;0_200;2018;827.1377684
22560;1401:217:102:1;17.225;41.025;18;45.9;0_200;2018;719.211827
22765;1401:217:352:4;17.275;41.575;18;739.79999;200_800;2018;5.571675499
22766;1401:217:352:2;17.275;41.525;18;666.09998;200_800;2018;6.711861292
22767;1401:217:142:4;17.275;41.475;18;735.54999;200_800;2018;33.3892753
22768;1401:217:142:2;17.275;41.425;18;729.29999;200_800;2018;39.87128445
22769;1401:217:132:4;17.275;41.375;18;658.40002;200_800;2018;150.466487
22770;1401:217:132:2;17.275;41.325;18;652.95001;200_800;2018;175.5834249
22771;1401:217:122:4;17.275;41.275;18;200.60001;200_800;2018;687.4603773
22772;1401:217:122:2;17.275;41.225;18;159.14999;0_200;2018;738.8473162
22773;1401:217:112:4;17.275;41.175;18;144.75;0_200;2018;854.8876396
22774;1401:217:112:2;17.275;41.125;18;119.6;0_200;2018;1035.581348
22775;1401:217:102:4;17.275;41.075;18;109.55;0_200;2018;964.0383398
22776;1401:217:102:2;17.275;41.025;18;75.4;0_200;2018;640.2586163
22987;1401:217:123:3;17.325;41.275;18;555.5;200_800;2018;780.3184031
22988;1401:217:123:1;17.325;41.225;18;269.64999;200_800;2018;780.3184031
22989;1401:217:113:3;17.325;41.175;18;173.2;0_200;2018;934.2694122
22990;1401:217:113:1;17.325;41.125;18;124.85;0_200;2018;1242.17143
22991;1401:217:103:3;17.325;41.075;18;108.55;0_200;2018;1196.55774
22992;1401:217:103:1;17.325;41.025;18;100.65;0_200;2018;797.4283395
22993;1401:207:393:3;17.325;40.975;18;59.65;0_200;2018;525.4500661
23204;1401:217:123:2;17.375;41.225;18;367.04999;200_800;2018;751.9013053
23205;1401:217:113:4;17.375;41.175;18;301.25;200_800;2018;986.8469538
